,Date,news
1313,08-04-2020,"Tata Steel, Adani donate Rs 11 crore in CM relief fund"
1314,08-04-2020,Chennai: Lockdown puts railway hawkers in blind alley
1315,08-04-2020,Covid-19: Centre may extend lockdown as several states pitch for it
1316,08-04-2020,Drones in Daltonganj to identify lockdown violators
1317,07-04-2020,Singer Sam Smith steps out of the home amid Coronavirus lockdown
1318,07-04-2020,"Lockdown in India far more effective than other countries, says public health expert"
1319,07-04-2020,Staffing cos fear job cuts after lockdown period
1320,07-04-2020,Cops on toes as lockdown gives Maoists a ‘free run’
1321,07-04-2020,Farmers in crisis again as lockdown halts purchases
1322,07-04-2020,"Ensure total lockdown in Madhya Pradesh, CM Shivraj Singh Chouhan tells collectors & SPs"
1323,07-04-2020,Lockdown affects app cab drivers’ livelihood
1324,07-04-2020,Police ‘Corona War Room’ distributing ration kits
1325,07-04-2020,Demand for health insurance increases due to pandemic
1326,07-04-2020,56 held for flouting lockdown rules
1327,07-04-2020,Complete lockdown in city after spike in Covid-19 cases
1328,07-04-2020,"KCR suggests lockdown be extended, UP too hints at it"
1329,07-04-2020,Pune: Telemedicine industry picks up amid lockdown
1330,07-04-2020,Onion shortage likely as lockdown affects harvesting
1331,07-04-2020,Maharashtra government assures food for migrants if lockdown goes on
1332,07-04-2020,Don’t expect lockdown to totally end after April 15; all patients may go to 4 hospitals: Maharashtra minister
1333,07-04-2020,Tech leg up helps Hyderabad police enforce lockdown
1334,07-04-2020,UP Police resort to public shaming of lockdown violators
1335,07-04-2020,Two minors fined for faking ex-DM’s leave letter as pass to commute during lockdown
1336,07-04-2020,DRDO pools in all partners to manufacture equipment to battle pandemic
1337,07-04-2020,Lockdown fails to check traffic violations in state
1338,07-04-2020,Lockdown defers IIT-Bombay team’s visit to review Smart City road
1339,07-04-2020,"100% lockdown for few days in Kasba Bawda, Line Bazaar"
1340,07-04-2020,"5,400 lockdown violations registered till date in Goa"
1341,07-04-2020,No lockdown for creative minds as competitions keep students engaged
1342,07-04-2020,"Lockdown effect: Blue sky, clean air"
1343,07-04-2020,"Lockdown effect: Blue sky, clean air"
1344,07-04-2020,"Lockdown effect: Blue sky, clean air"
1345,07-04-2020,"Lockdown effect: Blue sky, clean air"
1346,07-04-2020,Water consumption goes up in Udupi despite lockdown
1347,07-04-2020,"In lockdown mode, e-office would have worked wonders"
1348,07-04-2020,Lockdown stalls Smart City works in Madurai
1349,07-04-2020,This lockdown is temporary and the mother in me is having mixed emotions
1350,07-04-2020,"Hindpiri sealed for next 72 hours, stern warning against lockdown violation"
1351,07-04-2020,Mahagathbandhan govt completes 100 days amid lockdown
1352,07-04-2020,108 ambulances step up to allay fears amid lockdown
1353,06-04-2020,Aditi Bhatia unable to return from LA due to coronavirus lockdown
1354,06-04-2020,"CRPF airlifts LoC man after son begins 2,100 km cycle ride from Mumbai amid lockdown"
1355,06-04-2020,Summer internships go virtual in lockdown
1356,06-04-2020,"Coronavirus: DRDO, DFRL contribute their ‘mite’ to fight against pandemic"
1357,06-04-2020,Uttar Pradesh cops ‘home-deliver’ 63 FIRs to lockdown violators in Muzaffarnagar
1358,06-04-2020,"Security beefed up, 31 held for flouting Covid lockdown rules"
1359,06-04-2020,West Bengal: Lack of ‘non-essential’ items makes life under lockdown tougher for citizens
1360,06-04-2020,Rules eased for residents after 10-day lockdown
1361,06-04-2020,Lockdown brings down crimes in Andhra Pradesh
1362,06-04-2020,City lights diyas of hope against Covid-19 pandemic
1363,06-04-2020,Eight Tanzanians held for violating lockdown orders in Pune
1364,06-04-2020,"With three meals a day, homeless enjoy life under Covid lockdown"
1365,06-04-2020,Madurai malli gets special nod for inter-district transfer during lockdown
1366,06-04-2020,Govt’s plan to save farmers from lockdown jolt pays off
1367,06-04-2020,Dearth of workers likely to continue in Kerala post lockdown
1368,06-04-2020,Japan-returnee urges villagers to follow lockdown
1369,06-04-2020,Covid-19 lockdown dampens prospects for mango farmers in Andhra Pradesh
1370,06-04-2020,Devotees observe Palm Sunday from their homes due to lockdown
1371,06-04-2020,Cases booked against lockdown violators in Anantapur
1372,06-04-2020,"Nashik: Lockdown affects development projects worth over Rs 1,000 crore"
1373,06-04-2020,Small businesses keep guest workers in pink of health amid lockdown blues
1374,06-04-2020,"Lockdown violation: Thane cops seize more than 1,000 private vehicles"
1375,06-04-2020,Stricter curbs: MP orders total Bhopal lockdown to curb coronavirus
1376,06-04-2020,Uttar Pradesh government’s plan to save farmers from lockdown jolt pays off
1377,06-04-2020,Kolkata lockdown news: Today's updates from your city
1378,06-04-2020,Hyderabad lockdown news: Today's updates from your city
1379,05-04-2020,Eight nabbed from mosque for violating lockdown restrictions in Bharuch
1380,05-04-2020,Hemant wants mins probed for lockdown ‘violation’
1381,05-04-2020,"Karnataka: Want 100% lockdown in state for next 10 days, says CM BS Yediyurappa"
1382,05-04-2020,Virtual courts to hear urgent cases during lockdown
1383,05-04-2020,"Bengaluru: 2, including actor, hurt as Jaguar rams bridge"
1384,05-04-2020,"Telangana: Liquor worth Rs 26,000 stolen from wine shop, first such theft in lockdown"
1385,05-04-2020,Lockdown effect? Abuse at home up
1386,05-04-2020,Educational institutes in Patna opt for online classes due to lockdown
1387,05-04-2020,Kolkata lockdown news: Today's updates from your city
1388,05-04-2020,"Lockdown heroes: Within touching distance of virus, but duty calls"
1389,05-04-2020,Chennai lockdown news: Today's updates from your city
1390,05-04-2020,"Harbhajan Singh thanks doctors, nurses for their services amid COVID-19 lockdown"
1391,05-04-2020,Mumbai lockdown news: Today's updates from your city
1392,05-04-2020,Delhi lockdown news: Today's updates from your city
1393,05-04-2020,Hyderabad lockdown news: Today's updates from your city
1394,05-04-2020,Ahmedabad lockdown news: Today's updates from your city
1395,05-04-2020,Lucknow lockdown news: Today's updates from your city
1396,05-04-2020,How another pandemic gave rise to Karnataka’s health services
1397,05-04-2020,Phase-wise removal of lockdown or extension plan?
1398,05-04-2020,Can’t let down guard even after lockdown ends: Yogi Adityanath
1399,05-04-2020,Bengaluru lockdown news: Today's updates from your city
1400,05-04-2020,6 games to play with friends during lockdown on WhatsApp
1401,05-04-2020,Artist finds opportunity in lockdown
1402,05-04-2020,Chandigarh lockdown news: Today's updates from your city
1403,05-04-2020,Mumbai churches prepare to stream Holy Week services due to lockdown
1404,05-04-2020,Sanjay Kapoor reminisces his time in the great outdoors while currently under lockdown
1405,05-04-2020,"GST officers process 10,077 new registrations, 7,876 refund applications in 10 days of lockdown"
1406,05-04-2020,Lockdown heroes: She fought corona with faith & resolve
1407,05-04-2020,Maharashtra police calls for additional manpower to enforce lockdown
1408,05-04-2020,Maharashtra police calls for additional manpower to enforce lockdown
1409,05-04-2020,Maharashtra police calls for additional manpower to enforce lockdown
1410,05-04-2020,Maharashtra police calls for additional manpower to enforce lockdown
1411,05-04-2020,Lockdown violation in Kerala: Jogging lands 41 in police station
1412,05-04-2020,Assam helpline calls see 250% spike since lockdown
1413,05-04-2020,Ganesh Venkatram gives the example of Ramayana to deal with lockdown
1414,05-04-2020,West Bengal: Smuggling of fake currency notes continues despite countrywide lockdown
1415,05-04-2020,Odisha government launches online quiz to keep people engaged amid lockdown
1416,05-04-2020,Odisha government launches online quiz to keep people engaged amid lockdown
1417,05-04-2020,Hyderabad Police take the onus of ensuring the safety of those vulnerable during lockdown
1418,05-04-2020,Hyderabad Police take the onus of ensuring the safety of those vulnerable during lockdown
1419,05-04-2020,Bhopal lockdown news: Today's updates from your city
1420,05-04-2020,4 Lockdown foods that have gone viral
1421,05-04-2020,Ways to keep your pet engaged during lockdown
1422,05-04-2020,This lockdown is a great sign of unity and diversity: Sandeep Reddy Vanga
1423,05-04-2020,Jharkhand doctor delivers medicines at doorstep of patients during coronavirus lockdown
1424,05-04-2020,Jharkhand doctor delivers medicines at doorstep of patients during coronavirus lockdown
1425,05-04-2020,Govt considering another package to minimize lockdown impact: Sources
1426,05-04-2020,FAKE ALERT: Viral message about lockdown in phases has nothing to do with WHO
1427,05-04-2020,Suhana Khan takes online belly dance classes amidst coronavirus lockdown
1428,05-04-2020,"Govt to initiate procurement of pulses during lockdown period, 13 states on board to help farmers"
1429,04-04-2020,"Lockdown was tough in Kashmir, Goa is much easy: Brian"
1430,04-04-2020,'Bigg Boss 13' contestants tell you how to deal with lockdown
1431,04-04-2020,Hackers use corona lockdown to target remote workers
1432,04-04-2020,Hackers use corona lockdown to target remote workers
1433,04-04-2020,"Cops ensuring lockdown attacked in Rajkot, Porbandar villages"
1434,04-04-2020,Hero Motocorp incurs of Rs 200 crore expense per month during lockdown
1435,04-04-2020,Lockdown hits immunization campaign as AES threat looms
1436,04-04-2020,Sensex dives 674 points on rising cases
1437,04-04-2020,Police hit boy for defying lockdown
1438,04-04-2020,Hero Motocorp incurs of Rs 200 crore expense per month during lockdown
1439,04-04-2020,Rs 56cr for innovations to combat Covid-19 pandemic
1440,04-04-2020,Down and out in the time of lockdown
1441,04-04-2020,Kanpur schools take to online teaching amid lockdown
1442,04-04-2020,Covid-19 lockdown puts gaushalas in a fix as fodder stock depleting
1443,04-04-2020,Sudden spike in lockdown violations in Thiruvananthapuram
1444,04-04-2020,Banana prices plummet as lockdown hits trade
1445,04-04-2020,Tipplers now bank on sedatives to get through lockdown
1446,04-04-2020,"‘Acceptance is the key, to get through lockdown period’"
1447,04-04-2020,Bird watchers take flight during lockdown
1448,04-04-2020,Lockdown woes: Elderly walk 5km to collect pension from post office in Karnataka
1449,04-04-2020,No lockdown for packaging material for essential goods
1450,04-04-2020,"1,782 vehicles seized in Ernakulam district for lockdown violations"
1451,04-04-2020,Some defy lockdown by showing old medical files
1452,04-04-2020,"Key market village ups guard, ensures effective lockdown"
1453,04-04-2020,Maharashtra: Bank orders transfer of 198 officials post lockdown period
1454,04-04-2020,"Lockdown heroes: Kids open piggy banks, donate little savings"
1455,04-04-2020,Hyderabad: Purohits lean on video calls to perform puja amid lockdown
1456,04-04-2020,Strict checks in containment zones even after lockdown period: Maharashtra health minister Rajesh Tope
1457,04-04-2020,Lockdown heroes: Treating a critical patient boosts morale of Bharati hospital doctor
1458,04-04-2020,"Sasmit Patra catches up on books, helps wife in kitchen amid lockdown"
1459,04-04-2020,Navy personnel join cops to enforce lockdown in city
1460,04-04-2020,Lockdown affecting the dead as well
1461,04-04-2020,"Vadodara: Lockdown rules, be ready to lose passport"
1462,04-04-2020,Lockdown is hard on lovers. I’ve not been able to see my bae Vishnu for three weeks now: Jwala Gutta
1463,04-04-2020,Lockdown is hard on lovers. I’ve not been able to see my bae Vishnu for three weeks now: Jwala Gutta
1464,04-04-2020,lockdown corona
1465,04-04-2020,Gujarat barber uses lockdown to exact revenge
1466,04-04-2020,Exclusive - Bigg Boss 13’s Arti Singh on spending the lockdown alone: Karan Singh Grover has been my constant support; Bipasha calls me regularly
1467,03-04-2020,Smart ways to limit your screen time during lockdown
1468,03-04-2020,"Covid-19 in India: Common, staggered lockdown exit plan needed, says PM Modi"
1469,03-04-2020,Beating lockdown blues: Kolkata cops sing ‘We shall overcome’ to people on balconies
1470,03-04-2020,About 15% EV dealers to shut shop post lockdown
1471,03-04-2020,About 15% EV dealers to shut shop post lockdown
1472,03-04-2020,Officials prepare vocation-wise data for lockdown fin aid
1473,03-04-2020,Rise in trespassing incidents in reserve forest during lockdown
1474,03-04-2020,120 morning walkers arrested in Latur for violating lockdown norms
1475,03-04-2020,Universities in Delhi connect with students to help cope with uncertainty amid lockdown
1476,03-04-2020,More than 50 booked in city for violating lockdown rules in Prayagraj
1477,03-04-2020,Nomadic Van Gujjar tribe caught in lockdown with nowhere to go
1478,03-04-2020,"Cops thrash Nalanda SI, PMC worker for defying lockdown"
1479,03-04-2020,Many forced to miss relatives’ last rites due to lockdown
1480,03-04-2020,UJVNL registers record power generation despite lockdown challenges
1481,03-04-2020,Kidney patients hit hard by lockdown
1482,03-04-2020,Traders decide not to sell mutton till lockdown ends
1483,03-04-2020,Lockdown cuts waste generation
1484,03-04-2020,Covid-19: Lockdown creates acute shortage at blood banks
1485,03-04-2020,Edtech space sees massive growth amid lockdown
1486,03-04-2020,Lockdown trauma: 67-yr-old drives thrice in nine days to Bypass hospital for dialysis
1487,03-04-2020,‘Postpone weddings’: Church braces for a longer lockdown
